Pc,Laptop,Rug,Wristwatch,Door,Headphones,Chair,Keyboard,Wood,Shoe,Clothing,Mouse,Bottle
1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,1,1,0,0,0,0,0,1
0,0,1,0,1,1,1,0,1,1,0,0,1
1,0,0,0,0,1,0,1,0,0,1,0,1
0,0,0,1,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,0,1,0,1,1,0,0
1,0,0,1,1,0,1,1,0,1,1,0,0
0,0,1,1,1,0,1,1,0,0,1,1,1
0,0,1,1,1,0,0,0,1,0,1,1,1
1,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,1,1,1,0,0,1,1,1
0,1,1,0,0,0,1,1,0,0,1,1,1
0,0,1,0,1,1,0,0,0,1,1,1,0
1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1,1,1,1,0,1,0,1,1
1,1,0,1,1,0,0,1,1,0,1,1,1
1,0,1,0,1,0,0,0,0,0,1,1,1
0,1,0,1,1,1,1,0,0,1,1,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,1,0,0,1,1,1,0,0,0
0,1,0,1,0,0,0,0,0,1,1,1,1
1,0,1,0,0,0,0,1,1,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,1
0,0,0,0,1,0,1,1,0,1,0,0,1
0,1,0,0,0,0,0,1,1,1,0,1,1
0,1,1,0,1,0,0,1,1,0,0,1,0
1,1,0,0,1,0,0,0,1,1,0,1,0
0,1,0,0,1,1,0,0,1,1,1,0,1
0,0,1,0,0,1,0,0,0,0,1,1,1
1,1,1,1,0,0,0,1,1,1,1,0,1
1,1,0,1,1,0,1,1,1,1,1,1,1
1,1,1,0,1,0,0,0,0,0,1,0,1
0,0,1,0,1,1,1,0,0,0,0,0,1
0,0,0,1,0,0,1,1,1,1,0,1,0
1,1,0,0,1,0,0,0,1,0,0,1,1
1,0,1,1,0,1,1,1,0,1,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1
1,1,1,1,0,0,1,0,1,0,0,1,1
1,1,0,1,1,1,1,1,0,1,0,0,1
1,1,1,0,1,1,1,1,0,1,0,0,0
1,0,0,1,0,0,1,1,0,1,0,1,1
0,0,1,1,1,1,0,1,1,1,0,1,0
1,1,1,1,0,0,1,0,1,0,1,0,1
1,1,1,1,0,0,0,1,1,1,1,0,0
1,1,0,1,0,0,1,0,0,0,0,1,1
0,1,1,1,0,0,1,1,0,0,0,0,0
1,0,0,1,0,0,0,0,1,1,0,0,0
1,0,0,0,1,1,0,0,0,1,0,1,1
0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,1,0,1,1,0,0,0,1,1,1,1
1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,1,1,0,0,0,1,0,0,1,0
1,0,1,0,0,1,1,1,1,1,1,1,0
1,1,1,0,1,1,0,0,1,0,0,1,0
1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,1,1,0,1,0,1,1,1,0,0,0
0,0,1,1,1,0,0,1,1,1,1,0,1
1,0,0,1,0,1,0,0,1,0,1,0,1
1,1,1,0,0,1,0,0,1,1,1,0,1
1,1,1,0,0,0,0,0,1,1,0,0,1
1,1,1,0,0,0,0,0,1,0,1,0,1
0,0,1,1,1,0,0,1,1,0,1,0,0
1,0,1,0,1,0,1,0,1,0,1,0,0
1,1,0,1,1,1,0,1,0,1,1,0,1
0,1,1,0,1,1,1,1,1,0,1,0,1
0,1,1,1,0,1,1,0,0,0,1,0,0
0,1,1,1,1,0,0,1,0,1,0,0,0
0,0,0,1,1,1,1,1,0,1,0,1,0
0,1,1,0,1,0,1,1,1,0,0,1,0
0,1,0,1,1,1,1,0,1,1,1,0,0
0,0,1,1,1,1,1,1,0,0,0,0,1
0,0,0,1,0,0,1,1,1,1,0,0,1
1,0,1,1,0,1,0,1,1,0,1,1,0
0,0,0,1,0,1,1,0,0,1,1,1,1
0,1,1,0,0,0,1,0,0,1,0,1,1
0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,1,0,1,1,0,1,0,0,1,1,1
0,1,1,0,1,0,0,0,1,0,1,0,1
0,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,0,1,0,0,0,0,0,1,0,0
0,1,0,0,1,0,0,1,1,1,1,1,1
0,1,0,1,1,1,0,0,0,1,1,0,0
1,1,1,1,1,1,0,1,0,0,1,1,0
1,0,1,0,1,1,0,1,0,0,0,1,0
1,0,1,1,0,0,0,0,1,1,0,1,1
0,1,1,1,0,0,1,0,0,1,1,0,1
1,0,0,0,0,0,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,0,1,1,1,0
0,0,1,1,1,1,1,1,1,1,1,1,0
1,1,1,0,1,1,1,1,1,0,0,0,1
1,1,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,1,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0,1,0,0,1,1
1,1,1,1,1,1,0,0,0,0,0,0,0
1,1,1,0,1,1,1,1,0,1,0,1,0
0,1,1,0,0,1,1,1,0,1,0,0,1
1,1,0,0,1,0,1,1,1,0,1,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,1,1,0,0,0,0,1
0,1,1,0,0,0,1,1,0,1,1,1,0
1,1,0,1,1,0,0,1,1,0,1,0,0
0,0,0,1,0,0,0,1,0,1,0,1,0
0,1,1,0,0,1,1,0,0,1,0,1,0
0,0,0,1,1,0,1,1,0,0,1,0,1
1,1,1,1,0,0,1,1,0,1,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0,1,0,0,0,1,1,1,1
0,1,0,1,1,0,0,0,1,0,1,0,1
1,1,1,0,1,1,0,1,0,1,1,0,0
0,0,0,0,1,1,1,1,1,1,1,1,0
1,1,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,1,0,1,1,0,1,0,1,0
1,0,0,0,1,1,0,0,1,1,1,0,1
1,0,0,0,1,1,0,1,1,1,0,1,1
0,1,1,0,0,1,1,0,0,1,0,1,1
1,1,1,1,1,0,1,0,0,0,1,0,1
1,0,0,1,0,0,0,1,0,0,1,1,1
0,0,1,0,1,1,0,1,1,0,1,0,0
0,1,0,0,1,1,1,0,0,1,1,1,0
0,0,0,1,1,1,0,1,0,0,0,0,0
0,1,0,1,1,0,0,1,0,0,0,0,0
1,1,0,0,1,0,1,1,0,0,0,1,1
1,0,0,1,1,1,0,0,0,1,1,0,0
0,1,0,1,1,1,0,1,0,0,0,1,0
1,0,1,1,1,1,0,1,1,0,0,1,0
1,1,1,1,0,0,0,1,0,1,1,1,1
1,1,1,1,1,0,1,0,1,0,0,1,1
0,1,1,1,1,0,1,1,0,1,1,1,0
1,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,1,1,0,0,1,0,1,1,1,1
1,0,1,0,1,1,1,0,0,1,1,0,0
1,0,1,1,0,0,1,1,1,0,0,1,0
0,1,1,0,0,0,1,1,0,0,0,0,0
0,0,1,1,0,1,0,0,1,0,0,0,1
1,1,0,1,0,0,0,1,1,1,0,0,0
0,0,0,1,1,0,0,1,0,0,0,1,0
1,1,1,0,1,1,1,0,1,0,0,0,0
1,0,0,0,1,0,0,1,0,0,1,1,0
0,0,1,1,0,1,0,0,1,0,1,0,1
1,1,1,0,1,0,1,0,0,0,1,1,1
1,0,0,1,1,0,1,0,0,0,1,1,0
1,1,1,1,1,0,0,0,0,0,1,1,1
1,1,0,1,0,1,1,1,0,1,1,0,1
1,0,1,1,1,0,1,0,1,0,0,0,1
1,1,0,1,1,1,1,0,1,0,1,0,1
0,1,0,0,0,0,1,1,1,1,0,0,0
1,1,0,1,0,0,1,0,1,0,0,0,1
1,0,0,0,0,1,1,0,1,0,1,1,1
0,1,1,0,1,1,1,0,0,1,1,1,0
0,1,0,0,0,0,1,1,1,1,1,0,0
0,1,1,1,0,0,0,0,0,1,0,0,0
0,1,1,0,1,1,0,0,0,1,0,0,1
1,1,1,1,0,0,0,0,0,0,1,1,0
1,0,1,0,1,0,1,1,1,1,0,0,1
1,1,0,0,0,1,1,1,0,1,1,1,0
1,0,1,0,0,1,0,1,0,1,1,1,1
1,1,1,1,0,1,0,0,1,0,0,1,0
1,1,0,0,1,0,1,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,1
1,1,1,0,1,1,0,1,1,1,0,1,0
0,1,1,0,0,1,1,1,1,0,1,0,1
1,1,1,0,1,1,0,1,1,1,1,0,1
1,1,1,0,1,1,0,0,1,1,1,1,0
1,0,0,0,1,0,1,1,1,0,1,1,1
0,1,1,1,0,1,1,0,1,1,0,0,0
1,0,0,1,0,0,1,0,1,0,0,1,1
1,0,0,1,1,1,1,1,1,0,0,1,0
0,0,0,1,1,1,0,1,1,1,0,0,0
0,0,0,0,1,1,0,1,0,1,1,0,1
1,1,1,0,1,1,0,0,1,0,1,1,1
0,1,1,0,0,1,1,1,0,1,1,1,1
0,0,1,0,1,0,1,0,0,1,0,1,0
0,1,1,1,0,0,0,1,1,0,1,0,1
1,0,1,1,0,0,1,1,0,1,0,1,0
0,1,0,1,1,0,1,0,0,1,0,1,0
1,1,0,0,0,0,0,0,0,1,1,0,1
0,0,1,0,0,1,0,1,0,0,0,1,1
1,0,1,0,1,1,0,0,1,0,0,0,0
0,0,1,0,0,1,1,0,1,0,1,1,1
0,1,1,1,0,0,1,1,0,0,0,0,1
1,1,1,1,1,0,1,1,1,0,1,0,1
0,1,0,0,1,1,0,1,1,1,0,1,1
0,0,0,1,1,1,0,0,0,0,0,1,1
0,0,0,1,1,1,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0,0,1,0
0,1,0,1,0,0,0,1,1,0,1,0,0
0,0,1,0,0,1,0,1,1,1,1,0,0
1,0,1,0,1,1,1,1,1,0,1,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0
1,1,1,1,0,0,1,1,0,1,0,1,1
1,1,1,0,1,0,1,1,1,0,1,1,1
1,0,0,0,0,1,1,1,1,0,0,1,1
0,0,0,0,0,1,1,0,0,1,1,0,1
0,0,0,1,0,1,1,1,0,1,1,1,0
1,1,0,0,1,0,0,0,0,1,0,1,0
1,1,1,1,1,0,0,0,1,1,0,0,0
1,0,1,1,1,0,0,1,0,1,0,1,1
1,0,1,0,1,1,1,1,0,0,1,0,0
1,0,1,1,0,0,1,1,1,0,0,1,0
0,1,0,0,1,1,0,1,1,0,0,1,0
0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0,1,1,1,0,1,0,1
0,1,1,1,0,0,0,1,1,1,1,1,0
0,1,1,1,0,0,1,0,1,0,0,1,0
0,1,0,0,1,1,1,0,1,0,1,0,1
1,0,0,1,0,0,0,0,0,1,0,1,1
0,0,0,0,1,1,1,0,0,1,0,1,1
0,1,0,0,0,0,1,0,1,0,1,1,1
1,0,0,0,0,0,1,1,1,0,1,0,1
1,1,1,0,0,0,1,1,0,1,0,0,1
1,1,0,0,0,0,0,1,1,0,0,1,1
0,0,1,1,1,1,0,0,1,0,0,0,0
1,0,1,0,1,1,1,0,0,1,1,0,1
1,1,1,1,0,1,0,1,0,0,1,1,0
0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,1,0,1,1,0,1,1,0,1,0,1
1,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,1,0,1,0,0,1,0,1,0,1
0,1,0,0,1,1,1,1,1,0,1,1,0
0,0,1,0,1,0,1,1,1,0,0,1,1
1,0,1,1,0,1,1,0,1,1,1,0,1
1,0,0,0,1,0,0,1,0,0,1,0,1
1,1,1,1,0,1,0,1,0,1,0,1,1
0,1,0,0,0,0,0,1,1,0,1,1,1
1,1,0,1,1,1,0,0,0,1,0,0,0
1,1,0,0,0,0,1,1,0,1,1,0,0
0,1,1,1,1,1,0,1,1,1,0,0,0
1,1,0,1,1,0,1,0,1,1,0,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1,0,0,1,1,1,0,1,0
1,1,1,1,0,0,0,1,0,0,0,0,1
0,0,0,1,1,0,1,1,0,0,0,0,0
0,0,1,1,0,0,0,0,1,1,1,1,0
1,0,1,0,1,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,0,0,1,1
0,1,0,1,1,1,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1,1,0,1,0
1,1,0,1,1,0,0,1,0,0,1,1,1
0,0,1,1,0,0,1,0,1,1,0,1,0
1,1,0,1,1,1,0,0,0,0,0,0,1
1,0,0,0,1,1,1,1,0,0,1,1,0
1,1,1,0,0,1,1,0,0,1,0,1,1
1,1,1,1,0,0,0,0,1,1,1,1,0
1,0,0,0,1,0,1,0,1,1,0,1,0
0,1,1,0,0,0,0,0,0,1,1,1,0
0,1,1,0,0,0,0,1,1,1,0,0,0
1,1,0,1,0,1,0,0,1,0,1,1,0
1,0,1,0,1,1,1,0,1,1,1,0,0
0,0,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,1,1,0,1,1,0,0,0,1
1,1,1,1,1,1,0,0,1,1,0,0,1
1,1,0,0,0,1,1,1,0,1,0,0,1
1,0,1,0,1,1,0,1,0,1,0,0,1
0,0,1,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,1,1,1,1,1,1,1,1,1,0,0
1,1,0,1,1,1,0,0,0,1,0,0,0
1,1,0,1,0,1,1,0,0,1,0,1,1
1,1,0,0,0,1,1,0,0,0,0,0,0
1,1,0,0,1,0,0,1,1,0,0,0,1
0,1,1,0,1,1,0,1,1,0,0,1,1
0,1,1,0,1,1,0,0,1,0,0,0,0
1,0,0,1,0,0,1,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1
0,0,1,1,1,1,0,0,1,1,0,0,1
1,0,0,1,1,1,0,1,1,1,1,1,1
0,0,0,1,0,0,1,1,0,1,0,1,0
0,0,0,0,0,0,1,0,1,0,1,1,1
0,0,0,1,1,0,0,1,0,0,1,0,1
1,0,0,0,1,0,1,1,0,1,1,0,0
0,1,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0,1,0,1,0,0,1,0,1
1,0,1,1,1,0,1,0,0,1,1,1,0
0,1,1,0,0,1,1,0,1,0,0,1,1
0,0,0,1,0,1,0,1,1,0,1,0,0
0,0,1,0,0,0,1,0,1,1,0,1,1
1,1,1,1,1,1,1,1,0,1,1,0,1
1,0,0,1,1,1,1,0,0,1,1,1,0
1,1,1,1,1,0,0,0,0,0,1,1,0
1,1,0,0,0,1,0,1,1,0,0,1,1
1,1,1,1,1,0,1,1,0,0,1,0,1
1,0,0,0,1,1,1,0,0,0,0,1,1
0,1,1,0,1,0,0,1,0,1,1,0,1
1,1,0,0,0,1,0,0,0,1,1,0,1
1,1,0,1,0,0,0,0,1,0,0,1,1
0,0,0,1,0,0,1,1,1,0,1,1,1
1,1,0,0,1,1,0,0,0,0,0,1,1
0,0,1,0,0,1,1,1,0,1,0,1,0
0,0,0,1,1,1,1,0,0,0,1,1,1
1,1,0,1,0,0,1,0,1,0,0,0,0
0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,0,0,1,1,0,0,0,1,0
0,1,1,1,1,1,0,0,1,1,0,0,0
1,0,1,1,1,1,1,0,0,0,1,1,0
1,0,0,0,1,1,1,0,1,0,1,1,1
0,0,0,0,0,1,0,0,1,1,0,0,1
0,0,1,1,1,0,0,1,0,1,1,0,0
0,0,1,1,1,0,0,0,0,0,0,1,0
1,1,0,0,1,0,1,1,0,1,0,1,0
1,1,0,0,1,1,1,1,1,0,0,0,0
1,1,1,0,1,0,1,0,1,0,0,1,0
1,1,0,1,0,0,1,1,1,1,0,1,0
1,0,0,1,0,0,1,0,0,1,0,1,0
0,1,0,1,0,1,1,0,0,1,1,1,1
1,0,1,1,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,1,1,1,0,0,0,0,1,0,0,1
0,1,1,1,1,1,1,1,1,1,1,1,0
1,1,0,1,1,1,0,0,0,0,0,0,1
0,1,1,0,0,1,0,0,1,0,0,1,0
1,1,1,1,1,1,0,1,0,1,1,0,1
1,1,0,0,1,1,1,1,1,0,1,0,1
0,0,1,0,1,0,0,0,0,0,1,0,0
1,1,1,0,1,0,1,0,1,1,0,1,0
0,1,0,0,0,1,1,1,0,0,0,1,1
0,1,0,0,0,1,1,0,0,1,0,0,0
0,1,1,0,1,1,1,0,0,1,0,1,0
0,0,0,1,1,0,1,1,0,0,1,1,1
0,1,1,0,0,0,0,1,1,1,0,1,0
0,1,0,1,1,0,0,1,0,0,1,1,1
0,0,0,1,0,1,0,1,0,0,0,0,0
0,1,1,0,0,0,1,1,0,1,1,1,1
0,1,0,0,1,0,1,1,0,0,1,0,1
0,1,1,1,1,0,0,0,1,1,1,0,1
0,0,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,1,1,0,1,1,1,1,0,0
1,1,1,0,0,1,1,1,0,0,0,0,1
1,0,1,1,0,1,1,1,1,1,0,1,1
0,0,0,1,1,0,0,1,0,0,1,1,1
0,1,1,0,1,1,1,0,1,0,1,1,1
1,1,1,1,1,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1,0,1,1,0
0,0,0,1,0,0,1,0,0,1,1,0,0
0,1,0,1,0,1,1,0,1,0,0,0,0
0,1,1,0,0,0,0,0,1,1,0,1,1
1,0,1,1,0,0,1,0,1,0,0,0,1
0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,1,1,0,1,1,1,1,0,0,0,0
1,0,0,0,0,1,1,1,0,0,0,1,0
1,0,0,1,0,1,0,1,1,0,1,1,0
1,1,0,0,0,1,0,1,1,0,0,1,1
1,1,0,1,0,1,0,1,1,1,1,0,1
0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,1,1,1,1,0,1,0,1,0
0,0,0,0,1,0,0,1,1,1,0,1,0
0,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,1,0,0,1,0,0,0,0,0,0
1,0,0,1,1,0,1,0,0,1,1,0,0
1,0,1,1,0,1,0,1,0,1,0,1,0
0,0,1,1,0,1,1,0,1,1,0,1,1
0,1,0,0,0,1,1,0,1,0,1,0,1
0,1,0,0,0,0,1,1,1,1,1,0,0
0,0,1,0,1,1,1,1,1,1,0,1,1
1,1,1,1,0,1,0,0,1,0,1,1,0
0,1,1,0,1,0,0,1,0,1,0,0,1
1,1,0,1,0,1,1,1,1,0,0,0,1
0,1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,0,0,0,1,1,1,0,1
1,0,1,0,1,1,0,0,0,1,1,1,0
1,0,0,1,1,1,0,0,1,0,0,1,0
1,1,0,0,1,1,1,1,0,0,1,1,0
0,1,0,0,0,0,1,0,0,0,1,1,0
1,1,1,0,1,0,1,1,0,1,1,0,1
0,0,0,1,1,0,1,0,0,0,0,1,0
1,1,0,0,0,1,1,1,0,0,0,1,1
1,0,0,1,0,1,1,0,0,0,1,0,1
0,0,0,0,1,0,0,0,1,0,0,1,1
0,0,0,0,1,1,0,1,0,1,1,1,1
0,1,1,1,1,0,1,1,1,1,0,1,0
1,0,0,1,0,0,1,0,0,1,0,1,1
1,1,1,1,0,1,1,0,0,1,0,0,0
0,1,1,0,0,1,0,1,0,1,1,1,1
0,1,1,1,0,1,1,1,1,0,0,1,1
1,0,0,1,1,1,0,1,1,1,1,1,1
1,1,1,0,0,0,0,0,0,0,1,1,1
0,1,1,0,1,0,0,0,0,0,1,0,1
0,1,0,0,0,0,1,1,0,1,1,1,1
0,0,1,0,0,1,0,1,0,1,1,1,1
0,1,0,0,0,1,1,0,0,1,0,0,0
1,1,0,0,1,1,1,1,0,0,1,1,1
1,1,1,0,1,1,0,1,1,0,0,1,1
0,1,1,0,1,0,0,0,1,1,1,0,1
0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,0,1,1,0,1,0,1,0,0,1,1
0,0,1,0,0,0,1,1,0,0,1,1,1
0,1,1,1,1,1,1,0,0,0,1,1,1
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,1,0,1,1
0,1,1,1,1,1,1,1,0,1,0,0,0
1,1,1,0,0,1,0,0,1,0,1,1,0
1,1,0,0,0,1,0,1,0,0,1,0,0
1,1,1,0,1,1,1,1,1,1,1,0,1
0,0,0,1,1,0,1,0,0,0,0,1,0
1,1,1,0,1,1,0,1,0,1,1,1,0
0,1,0,0,0,0,1,1,0,1,0,0,0
1,0,1,0,1,1,1,1,0,1,1,1,0
1,1,0,1,0,0,1,0,0,0,0,1,1
0,0,0,1,1,1,1,0,0,1,1,0,0
1,0,1,0,0,0,0,1,0,0,1,0,0
0,1,0,0,1,1,0,0,1,1,0,0,1
1,1,0,1,1,0,1,0,0,1,0,0,1
0,1,0,1,0,0,1,1,0,1,1,1,1
0,0,1,1,0,0,1,1,1,1,1,0,1
1,1,1,1,1,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,1
1,1,0,0,1,0,0,1,1,1,0,1,0
0,1,1,0,1,1,1,0,1,0,1,0,0
0,0,1,1,1,0,0,1,1,1,1,0,1
1,0,0,0,1,1,0,0,1,0,0,0,1
1,0,1,0,0,1,1,0,1,1,0,1,1
0,0,1,1,1,1,1,0,1,1,0,0,0
1,0,1,0,0,0,0,1,0,1,1,1,1
0,0,1,0,0,1,1,0,1,1,1,0,0
0,0,0,0,1,1,1,1,1,0,1,0,1
0,0,0,0,0,0,0,1,0,1,1,0,0
0,1,1,0,0,1,1,0,1,1,1,0,0
1,1,1,0,0,1,1,0,0,1,0,0,1
0,1,1,1,1,1,1,0,1,1,0,1,1
0,1,1,1,0,1,1,1,0,1,0,0,0
0,0,1,1,0,0,0,1,0,0,0,1,0
1,1,1,0,1,1,1,1,1,0,0,0,0
0,0,0,1,0,1,0,1,0,1,1,0,1
0,1,0,1,1,1,0,1,1,1,0,0,0
1,0,1,1,1,1,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,1,1,1,1,1
0,1,0,0,0,0,0,1,1,0,0,0,1
1,0,1,1,0,1,0,1,0,0,0,1,0
0,0,1,0,1,0,0,1,1,0,1,0,0
1,1,0,1,0,0,1,0,1,0,0,1,1
0,0,0,1,0,0,1,1,1,1,1,0,1
1,0,0,1,1,0,0,1,1,1,0,1,1
0,1,1,0,1,1,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,1,1,1,0,1,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,1,0
1,0,0,1,0,1,1,0,0,1,1,0,1
1,0,1,1,1,0,1,0,0,0,1,1,1
1,1,0,1,0,0,1,1,1,1,1,1,1
1,1,0,0,1,0,1,1,1,1,0,1,0
1,1,0,0,0,0,0,1,0,1,0,1,1
1,1,0,0,0,1,1,1,0,0,1,0,1
1,0,0,1,1,1,0,0,0,0,0,1,0
0,0,0,1,1,0,0,1,1,0,1,0,0
0,1,1,0,1,1,1,1,1,0,1,1,1
0,1,1,0,1,0,1,0,1,0,1,1,1
1,1,0,0,0,1,0,0,0,1,0,0,1
0,1,0,0,1,0,1,1,0,0,1,0,0
0,1,0,1,1,1,0,0,0,1,1,1,1
1,1,1,0,0,0,1,1,1,0,0,0,1
0,0,1,0,1,0,0,0,1,1,1,1,1
1,1,1,0,0,1,1,0,0,1,1,0,1
0,0,1,0,1,1,0,0,1,1,0,0,1
1,1,0,0,0,1,0,0,1,0,1,0,0
1,0,0,0,0,0,1,1,1,1,0,0,0
1,1,1,1,1,0,1,0,0,1,1,1,1
1,0,1,1,0,1,0,0,0,1,1,1,0
1,0,0,0,1,0,0,0,1,0,1,0,1
0,0,1,1,1,1,0,0,0,1,1,0,0
1,1,1,1,1,0,1,0,1,1,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,1,1,1,1,1,1,0,1,0
0,1,1,1,1,0,0,1,1,0,1,1,1
1,1,0,1,0,0,1,0,0,0,1,1,1
0,0,0,1,0,0,0,1,1,0,1,1,1
0,0,0,0,0,0,1,1,0,1,1,1,0
0,1,1,0,1,1,0,1,1,1,1,0,1
1,1,1,1,0,0,0,0,1,1,0,1,0
1,0,1,1,1,1,0,1,0,0,1,0,0
1,0,1,0,0,0,0,0,1,1,1,1,0
0,0,0,1,0,0,0,1,0,0,1,1,1
1,1,0,0,1,1,1,0,1,0,0,0,1
0,0,1,0,1,1,0,0,0,0,0,0,0
0,1,0,1,0,1,0,1,0,0,0,0,0
1,1,1,1,1,1,1,0,1,0,1,1,1
0,1,1,1,1,1,1,0,0,1,0,1,0
0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,1,1,0,0,1,0
0,0,0,0,1,1,0,1,0,0,1,1,1
0,0,1,0,1,1,0,1,1,1,0,0,1
1,1,1,0,0,1,1,1,0,0,0,0,1
1,0,1,0,1,0,1,1,1,0,1,0,0
0,1,0,0,0,1,1,1,0,0,1,0,0
0,1,0,0,0,1,1,1,1,0,1,1,0
0,1,1,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,1,0,1,0,0,0
1,0,0,1,0,0,0,0,0,1,0,0,0
1,1,1,0,0,1,1,1,0,1,0,1,0
1,0,0,0,0,0,1,0,0,1,1,0,1
1,0,0,0,0,1,1,0,0,1,1,1,1
1,1,1,1,1,1,0,1,0,1,0,0,0
1,0,1,0,0,1,0,1,0,0,0,0,1
0,1,0,0,1,0,0,1,1,0,0,1,0
0,0,1,1,1,1,0,0,0,0,1,1,0
1,0,1,0,1,1,0,0,1,1,0,1,0
0,0,1,0,1,0,0,1,1,0,1,0,1
0,1,0,0,1,1,1,0,1,1,0,0,0
1,0,0,1,0,0,1,0,0,1,1,0,0
0,0,0,0,1,0,1,1,0,1,1,1,0
0,0,1,0,0,0,1,1,0,0,1,1,1
0,0,0,0,0,1,1,0,1,1,1,0,1
1,1,1,0,1,1,0,1,0,0,0,0,1
1,0,0,0,1,1,0,1,1,0,1,0,1
1,1,0,1,1,0,0,0,0,1,1,1,0
1,1,0,1,1,0,0,1,0,0,1,0,1
0,1,1,1,1,0,0,0,0,0,0,1,1
1,0,1,1,1,1,0,0,0,0,1,0,1
1,0,1,1,0,1,1,0,1,1,0,1,1
1,1,0,1,1,1,0,0,1,0,0,0,0
0,0,1,0,1,1,1,1,1,0,0,0,0
0,1,1,0,0,1,0,1,1,1,1,0,1
0,1,0,1,1,1,1,1,1,0,1,0,0
0,0,0,1,0,1,1,1,0,0,1,0,1
0,1,0,0,0,0,1,0,1,1,0,0,1
1,1,1,0,1,1,0,1,0,1,1,0,1
0,0,0,0,1,1,0,1,0,0,1,1,1
1,0,1,0,1,0,0,1,1,1,1,0,1
0,1,0,1,1,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,1,1,1,0,1
0,0,0,0,1,1,0,0,0,0,1,1,0
1,0,0,1,0,1,1,0,1,0,0,0,1
0,1,1,0,0,0,1,0,1,1,0,0,1
1,1,0,0,0,0,1,1,0,0,1,1,0
1,1,0,1,1,0,1,1,1,1,0,1,0
1,0,0,1,1,0,0,0,1,0,0,1,0
0,1,0,0,1,0,1,0,0,0,1,1,1
1,1,0,0,1,0,1,0,0,0,1,1,1
1,0,0,0,1,1,0,0,1,1,1,0,1
1,1,1,0,0,0,0,1,1,1,1,1,1
0,1,1,0,0,1,0,1,0,0,1,0,1
0,0,0,0,1,1,1,1,0,0,0,1,1
1,0,1,0,1,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,0,0,0,1,1
